keyword_id	keyword_name	movie_count	assigned_moods	assignment_type	confidence	short_reason
325617	folclore	41	Uncategorized	none	low	folklore variant (low-conf Interested removed)
338464	american musician	41	Uncategorized	none	medium	occupation tag
362797	festival chéries chéris	41	Uncategorized	none	high	festival tag
1507	clock	40	Uncategorized	none	medium	object
2624	czech	40	Uncategorized	none	high	nationality tag
2930	freedom of speech	40	Interested,Angry	multi	medium	civil liberty
3035	roman	40	Uncategorized	none	medium	historical/cultural tag
3061	national socialism	40	Disgusted,Afraid,Angry	multi	high	Nazi ideology
3201	orgasm	40	Uncategorized	none	medium	sexual content
3207	concentration camp prisoner	40	Sad,Afraid	multi	high	Holocaust victim
3528	flooding	40	Sad,Afraid	multi	high	natural disaster
3607	hold-up robbery	40	Interested,Afraid	multi	medium	armed robbery
3622	stowaway	40	Interested,Afraid	multi	medium	hidden traveler
5334	vineyard	40	Uncategorized	none	medium	setting
6099	jewelry	40	Uncategorized	none	medium	object
6318	control	40	Uncategorized	none	low	power dynamic (low-conf Interested removed)
6713	integration	40	Interested,Sad	multi	low	social inclusion (low-conf Interested removed)
6747	recycling	40	Uncategorized	none	low	environmental responsibility (low-conf Interested removed)
6955	parkour	40	Uncategorized	none	low	urban sport (low-conf Interested removed) (low-conf Happy removed)
7041	sahara desert	40	Uncategorized	none	high	geographic tag
8132	hooligan	40	Angry	single	medium	violent troublemaker
8531	panda	40	Uncategorized	none	low	cute animal (low-conf Interested removed) (low-conf Happy removed)
9786	burned alive	40	Disgusted,Afraid	multi	high	fire death
9854	artifact	40	Uncategorized	none	low	historical object (low-conf Interested removed)
9886	countess	40	Uncategorized	none	low	noble title (low-conf Interested removed)
10111	ouija	40	Afraid	single	high	occult device
10547	arcade	40	Uncategorized	none	low	gaming (low-conf Interested removed) (low-conf Happy removed)
10603	killer doll	40	Afraid	single	high	horror object
11489	nazi officer	40	Disgusted,Afraid,Angry	multi	high	fascist figure
11518	sexual tension	40	Interested	single	low	attraction (low-conf Interested removed)
12626	georgia europe	40	Uncategorized	none	high	country tag
13001	cowardliness	40	Uncategorized	none	low	lack of courage
15274	nervous breakdown	40	Sad,Afraid	multi	high	psychological collapse
18115	retired	40	Uncategorized	none	low	end of career (low-conf Interested removed)
18409	mental patient	40	Sad,Afraid	multi	medium	psychiatric patient
33088	rave party	40	Uncategorized	none	low	electronic music event (low-conf Happy removed)
34137	dungeon	40	Afraid	single	medium	horror setting
41278	russian politics	40	Uncategorized	none	low	political theme (low-conf Interested removed)
154786	old lady	40	Uncategorized	none	low	elderly figure (low-conf Interested removed)
155531	policewoman	40	Uncategorized	none	low	law enforcement (low-conf Interested removed)
155587	mature	40	Uncategorized	none	medium	age descriptor
156018	mining town	40	Uncategorized	none	medium	setting
156080	newspaper editor	40	Uncategorized	none	low	media role (low-conf Interested removed)
156836	space race	40	Interested	single	medium	Cold War competition
157296	bankruptcy	40	Sad,Afraid	multi	medium	financial ruin
157337	inn	40	Uncategorized	none	medium	setting
157351	living dead	40	Disgusted,Afraid	multi	high	undead
157676	disfigured face	40	Sad,Disgusted	multi	medium	facial deformity
158025	medical research	40	Interested	single	medium	health science
158615	cattle ranch	40	Uncategorized	none	medium	setting
159138	death of son	40	Sad	single	high	child death
160063	nazi spy	40	Afraid,Angry	multi	high	wartime espionage
161201	alternative medicine	40	Uncategorized	none	low	non-traditional health (low-conf Interested removed)
162139	painful memories	40	Sad,Afraid	multi	medium	traumatic recall
164296	addict	40	Sad,Disgusted	multi	high	substance dependency
166450	south pacific	40	Uncategorized	none	high	geographic tag
169358	financial problem	40	Sad,Afraid	multi	medium	money trouble
173117	hoax	40	Surprised	single	medium	deliberate trick
180188	jam band	40	Uncategorized	none	low	music genre (low-conf Interested removed) (low-conf Happy removed)
180574	father son reunion	40	Happy,Sad	multi	medium	family reconnection
188841	daydreaming	40	Uncategorized	none	low	imagination (low-conf Interested removed) (low-conf Happy removed)
188944	revolver	40	Uncategorized	none	medium	weapon
190076	secret relationship	40	Sad,Afraid	multi	low	hidden bond (low-conf Interested removed)
192938	geology	40	Uncategorized	none	low	earth science (low-conf Interested removed)
193173	papua new guinea	40	Uncategorized	none	high	country tag
194421	rebirth	40	Interested,Surprised	multi	medium	new beginning
195222	nunsploitation	40	Disgusted	single	low	exploitation genre (low-conf Interested removed)
204134	human interest	40	Uncategorized	none	low	people stories (low-conf Interested removed)
206708	forces of nature	40	Interested,Afraid	multi	medium	natural power
207539	funk	40	Uncategorized	none	low	music genre (low-conf Happy removed)
207776	feelings	40	Uncategorized	none	low	emotions (low-conf Interested removed)
209586	awkward	40	Uncategorized	none	low	social discomfort (low-conf Happy removed)
213106	psychedelic rock	40	Uncategorized	none	low	music genre (low-conf Interested removed)
215131	human clone	40	Interested,Afraid	multi	medium	genetic duplicate
215299	environmental disaster	40	Sad,Afraid,Angry	multi	high	ecological catastrophe
217489	techno music	40	Uncategorized	none	low	electronic music (low-conf Happy removed)
221135	college life	40	Uncategorized	none	low	campus life (low-conf Interested removed) (low-conf Happy removed)
221307	chinese opera	40	Uncategorized	none	low	traditional theater (low-conf Interested removed)
222981	monochrome	40	Uncategorized	none	high	visual style
225548	colonization	40	Sad,Angry	multi	high	colonial domination
233421	brazilian politics	40	Uncategorized	none	low	political theme (low-conf Interested removed)
236377	emotional abuse	40	Sad,Angry	multi	high	psychological harm
236626	adult child friendship	40	Uncategorized	none	low	intergenerational bond (low-conf Interested removed) (low-conf Happy removed)
237469	hand puppet	40	Uncategorized	none	low	puppet (low-conf Happy removed)
237498	romantic rival	40	Sad,Angry	multi	medium	love competition
242389	sinhala	40	Uncategorized	none	high	language/culture tag
245026	moving	40	Uncategorized	none	low	relocation
247968	juvenile delinquency	40	Sad,Angry	multi	medium	youth crime
249983	video game development	40	Uncategorized	none	low	software creation (low-conf Interested removed)
249992	college basketball	40	Uncategorized	none	low	sport (low-conf Interested removed) (low-conf Happy removed)
250707	sewol	40	Sad,Angry	multi	high	Korean ferry disaster
262522	non linear	40	Uncategorized	none	medium	narrative structure
267007	russian	40	Uncategorized	none	high	nationality tag
271944	serene	40	Uncategorized	none	medium	tranquil descriptor
272301	owl	40	Uncategorized	none	medium	bird
278700	historical epic	40	Interested	single	medium	grand period film
288344	metal	40	Angry	single	low	music genre (low-conf Interested removed)
293298	panafricanism	40	Uncategorized	none	low	pan-African unity (low-conf Interested removed)
302399	stoner comedy	40	Happy	single	medium	cannabis humor
323305	romantic fantasy	40	Happy,Surprised	multi	medium	magical romance
325223	gay teenager	40	Happy,Sad	multi	low	identity struggles (low-conf Interested removed)
325355	canadian	40	Uncategorized	none	high	nationality tag
325841	pessimistic	40	Sad	single	medium	negative outlook
325846	sardonic	40	Uncategorized	none	low	dark wit (low-conf Happy removed)
1604	operation	39	Uncategorized	none	low	medical/military procedure (low-conf Interested removed)
1829	beheading	39	Disgusted,Afraid	multi	high	decapitation
1944	epilepsy	39	Uncategorized	none	medium	neurological condition
2102	brother-in-law	39	Uncategorized	none	medium	family role
2219	ice age	39	Interested	single	medium	geological era
2426	group sex	39	Uncategorized	none	medium	sexual content
2532	bomber	39	Afraid,Angry	multi	high	explosive attacker
2553	puppeteer	39	Uncategorized	none	low	performance artist (low-conf Interested removed) (low-conf Happy removed)
2656	hat	39	Uncategorized	none	medium	clothing
2802	mountain village	39	Uncategorized	none	medium	setting
2943	sex scandal	39	Surprised,Angry	multi	medium	public sexual outrage
3389	warrior woman	39	Interested	single	medium	female fighter
4243	black panther party	39	Interested,Angry	multi	medium	Black activism
4459	vegetarian	39	Uncategorized	none	medium	dietary choice
4812	plan	39	Uncategorized	none	medium	generic
5678	rhinoceros	39	Uncategorized	none	medium	animal
5800	geek	39	Uncategorized	none	low	intellectual archetype (low-conf Interested removed) (low-conf Happy removed)
5870	versailles	39	Uncategorized	none	high	setting
6059	unsociability	39	Sad	single	low	social withdrawal
6128	taxes	39	Uncategorized	none	medium	financial obligation
6174	ranger	39	Uncategorized	none	low	patrol/guard (low-conf Interested removed)
6346	trade union	39	Interested,Angry	multi	medium	organized labor
6539	joseph stalin	39	Afraid,Angry	multi	high	Soviet dictator
8734	art school	39	Uncategorized	none	medium	setting
9193	whiskey	39	Uncategorized	none	medium	beverage
10856	bag of money	39	Uncategorized	none	low	loot (low-conf Interested removed)
11155	wolfman	39	Afraid	single	medium	horror creature
12653	brother against brother	39	Sad,Angry	multi	medium	sibling conflict
14675	lethal virus	39	Afraid	single	high	deadly pathogen
18023	criminal mastermind	39	Interested,Afraid	multi	medium	genius criminal
18046	internet chat	39	Uncategorized	none	low	online communication (low-conf Interested removed)
18109	knife fight	39	Afraid	single	medium	blade combat
18326	fired from the job	39	Sad,Angry	multi	medium	job loss
18514	death of family	39	Sad	single	high	familial loss
33386	old flame	39	Happy,Sad	multi	medium	past lover
33534	folk singer	39	Uncategorized	none	low	musician (low-conf Interested removed)
33608	gardener	39	Uncategorized	none	medium	occupation
41380	crucifix	39	Afraid	single	low	religious/horror symbol (low-conf Interested removed)
155395	endurance	39	Interested,Afraid	multi	medium	perseverance
156928	tomboy	39	Uncategorized	none	low	gender expression (low-conf Interested removed)
157376	death match	39	Afraid	single	high	fight to the death
157504	brother sister 	39	Uncategorized	none	medium	family role
157904	luck	39	Happy,Surprised	multi	low	fortune (low-conf Happy removed)
161203	atheism	39	Uncategorized	none	low	non-belief (low-conf Interested removed)
161289	space shuttle	39	Interested	single	medium	spacecraft
161534	pregnant wife	39	Sad,Afraid	multi	low	expecting (low-conf Happy removed)
162388	retribution	39	Angry	single	high	punishment
163561	genetic engineering	39	Interested,Afraid	multi	medium	biotech
163998	leaving home	39	Sad	single	medium	departure
167506	burnout	39	Sad	single	medium	exhaustion
169993	meet cute	39	Happy,Surprised	multi	medium	unexpected romantic encounter
173669	lgbt activist	39	Interested,Angry	multi	medium	equality
175922	anxiety attack	39	Sad,Afraid	multi	medium	panic episode
176095	jazz band	39	Uncategorized	none	low	music ensemble (low-conf Interested removed) (low-conf Happy removed)
178848	isolated farmhouse	39	Afraid	single	medium	eerie setting
179383	father daughter reunion	39	Happy,Sad	multi	medium	family reconnection
181328	struggling artist	39	Interested,Sad	multi	medium	creative hardship
181641	manila philippines	39	Uncategorized	none	high	setting
188277	power struggle	39	Interested,Afraid	multi	medium	conflict for dominance
189931	guilty conscience	39	Sad,Afraid	multi	medium	moral guilt
191428	songwriting	39	Uncategorized	none	low	music creation (low-conf Interested removed)
191820	nordic noir	39	Interested,Afraid	multi	medium	Scandinavian crime
191970	italian history	39	Uncategorized	none	low	historical focus (low-conf Interested removed)
196096	nsdap (nazi party)	39	Disgusted,Afraid,Angry	multi	high	Nazi party
197526	enviroment	39	Interested,Sad	multi	medium	ecological concern
197915	kabuki	39	Interested	single	medium	Japanese theater
208368	divorced couple	39	Sad,Angry	multi	medium	post-divorce
208580	acid	39	Uncategorized	none	low	psychedelic (low-conf Interested removed)
208863	asylum seekers	39	Sad,Afraid	multi	high	seeking refuge
211536	tv episode	39	Uncategorized	none	high	format tag
212059	college professor	39	Uncategorized	none	low	academic (low-conf Interested removed)
214664	beauty standards	39	Interested,Sad	multi	medium	appearance pressure
215568	small business	39	Uncategorized	none	low	entrepreneurship (low-conf Interested removed)
219440	bitcoin	39	Uncategorized	none	low	cryptocurrency (low-conf Interested removed)
220707	12th century	39	Uncategorized	none	high	period tag
220841	komiks	39	Uncategorized	none	high	source material tag
221204	accidental killing	39	Sad,Afraid	multi	high	unintended death
225223	american experience	39	Uncategorized	none	low	cultural focus (low-conf Interested removed)
230977	the troubles (north ireland, 1966-98)	39	Sad,Afraid,Angry	multi	high	civil conflict
232469	urban gothic	39	Interested,Afraid	multi	medium	dark urban genre
